,cik,date,name,url
2867,1128679,2002-01-24,ABN AMRO MORTGAGE CORP SERIES 2000-3,https://www.sec.gov/Archives/edgar/data/1128679/0001136999-02-000035.txt
2868,1011663,2002-01-15,WELLS FARGO ASSET SECURITIES CORP,https://www.sec.gov/Archives/edgar/data/1011663/0000914121-02-000033.txt
2869,930459,2002-01-15,BANC ONE CREDIT CARD MASTER TRUST,https://www.sec.gov/Archives/edgar/data/930459/0000930661-02-000102.txt
2870,850779,2002-02-20,FIRST UNION COMMERCIAL MORTGAGE SECURITIES INC,https://www.sec.gov/Archives/edgar/data/850779/0001056404-02-000285.txt
2871,1088537,2002-03-20,REALITY WIRELESS NETWORKS  INC,https://www.sec.gov/Archives/edgar/data/1088537/0001099910-02-000077.txt
2872,1021561,2002-02-11,NU SKIN ENTERPRISES INC,https://www.sec.gov/Archives/edgar/data/1021561/0001021561-02-000002.txt
2873,1108891,2002-01-03,GLOBAL INNOVATIVE SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/1108891/0001085037-02-000011.txt
2874,311046,2002-02-11,OPTICARE HEALTH SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/311046/0000950136-02-000343.txt
2875,1084141,2002-02-04,BANK OF AMERICA MORT SEC INC MORT PASS THR CERT SER 1999-1,https://www.sec.gov/Archives/edgar/data/1084141/0001071787-02-000131.txt
2876,934395,2002-02-08,CAREER WORTH INC,https://www.sec.gov/Archives/edgar/data/934395/0000788738-02-000024.txt
2877,1162960,2002-01-09,CWMBS INC ALTERNATIVE LOAN TRUST 2001-11,https://www.sec.gov/Archives/edgar/data/1162960/0001071787-02-000063.txt
2878,1099391,2002-01-29,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,https://www.sec.gov/Archives/edgar/data/1099391/0001099391-02-000029.txt
2879,809877,2002-01-25,SALOMON BROTHERS MORTGAGE SECURITIES VII INC,https://www.sec.gov/Archives/edgar/data/809877/0000882377-02-000049.txt
2880,1075744,2002-01-04,PHAGE THERAPEUTICS INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/1075744/0000912057-02-000239.txt
2881,766421,2002-03-12,ALASKA AIR GROUP INC,https://www.sec.gov/Archives/edgar/data/766421/0000912057-02-009476.txt
2882,1158064,2002-01-07,AIRGAS REALTY INC,https://www.sec.gov/Archives/edgar/data/1158064/0000804212-02-000002.txt
2883,945532,2002-02-07,USABANCSHARES COM INC,https://www.sec.gov/Archives/edgar/data/945532/0000950116-02-000163.txt
2884,72170,2002-01-30,REGENT GROUP INC /DE,https://www.sec.gov/Archives/edgar/data/72170/0000891092-02-000119.txt
2885,1084048,2002-03-20,J2 GLOBAL COMMUNICATIONS INC,https://www.sec.gov/Archives/edgar/data/1084048/0001021408-02-003898.txt
2886,931911,2002-01-17,WESTAFF INC,https://www.sec.gov/Archives/edgar/data/931911/0000912057-02-001702.txt
2887,353634,2002-02-12,NESS ENERGY INTERNATIONAL INC /NV/,https://www.sec.gov/Archives/edgar/data/353634/0001094328-02-000028.txt
2888,1003648,2002-02-06,CHILDTIME LEARNING CENTERS INC,https://www.sec.gov/Archives/edgar/data/1003648/0000950124-02-000229.txt
2889,1018905,2002-03-26,IMPAC SECURED ASSETS CORP,https://www.sec.gov/Archives/edgar/data/1018905/0000882377-02-000202.txt
2890,1016708,2002-02-28,ENTHEOS TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/1016708/0001023856-02-000020.txt
2891,799235,2002-01-16,ENVIRONMENTAL REMEDIATION HOLDING CORP,https://www.sec.gov/Archives/edgar/data/799235/0000912057-02-001572.txt
2892,1101239,2002-03-07,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/0001012870-02-001049.txt
2893,763098,2002-02-14,RESPONSE ONCOLOGY INC,https://www.sec.gov/Archives/edgar/data/763098/0000950144-02-001552.txt
2894,1054566,2002-02-15,ADVANTA LEASING RECEIVABLES CORP IV,https://www.sec.gov/Archives/edgar/data/1054566/0000893220-02-000162.txt
2895,893970,2002-01-03,ATEC GROUP INC,https://www.sec.gov/Archives/edgar/data/893970/0001019056-02-000001.txt
2896,1038339,2002-02-12,EQUITY OFFICE PROPERTIES TRUST,https://www.sec.gov/Archives/edgar/data/1038339/0000950133-02-000428.txt
2897,1014851,2002-03-20,U S PLASTIC LUMBER CORP,https://www.sec.gov/Archives/edgar/data/1014851/0000950144-02-002485.txt
2898,65100,2002-01-17,MERRILL LYNCH & CO INC,https://www.sec.gov/Archives/edgar/data/65100/0001031002-02-000002.txt
2899,1029318,2002-03-21,UNIVERSITY ACCOUNTING SERVICE INC,https://www.sec.gov/Archives/edgar/data/1029318/0001027574-02-000003.txt
2900,1037016,2002-04-17,NII HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1037016/0000950133-02-001521.txt
2901,1095651,2002-05-20,ISTAR FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/1095651/0000912057-02-021232.txt
2902,1096550,2002-06-14,FAIRCHILD INTERNATIONAL CORP,https://www.sec.gov/Archives/edgar/data/1096550/0001085037-02-000306.txt
2903,1100779,2002-05-01,UNIVERSAL MEDIA HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1100779/0001144204-02-000187.txt
2904,802106,2002-06-05,CREDIT SUISSE FIRST BOSTON MORTGAGE SECURITIES CORP,https://www.sec.gov/Archives/edgar/data/802106/0000914121-02-000598.txt
2905,1060531,2002-06-03,BEYOND COM CORP,https://www.sec.gov/Archives/edgar/data/1060531/0000891618-02-002671.txt
2906,1158064,2002-04-23,AIRGAS REALTY INC,https://www.sec.gov/Archives/edgar/data/1158064/0000804212-02-000015.txt
2907,1093885,2002-04-05,SONICWALL INC,https://www.sec.gov/Archives/edgar/data/1093885/0001012870-02-001657.txt
2908,1038363,2002-06-24,METALS USA INC,https://www.sec.gov/Archives/edgar/data/1038363/0000912057-02-025028.txt
2909,789945,2002-06-04,LOTUS PACIFIC INC,https://www.sec.gov/Archives/edgar/data/789945/0000912057-02-023009.txt
2910,1054566,2002-04-15,ADVANTA LEASING RECEIVABLES CORP IV,https://www.sec.gov/Archives/edgar/data/1054566/0000893220-02-000445.txt
2911,937252,2002-06-27,CAREADVANTAGE INC,https://www.sec.gov/Archives/edgar/data/937252/0001014100-02-000088.txt
2912,840319,2002-05-20,APHTON CORP,https://www.sec.gov/Archives/edgar/data/840319/0000950127-02-000630.txt
2913,1138173,2002-04-19,BLUE STAR COFFEE INC,https://www.sec.gov/Archives/edgar/data/1138173/0001139020-02-000055.txt
2914,60849,2002-05-10,LUFKIN INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/60849/0000899243-02-001507.txt
2915,1113580,2002-06-21,WHISTLER INC,https://www.sec.gov/Archives/edgar/data/1113580/0001050502-02-000467.txt
2916,1137227,2002-06-06,BEAR STEARNS ARM TRUST MORTGAGE PASS-THROUGH CERT SER 2001-1,https://www.sec.gov/Archives/edgar/data/1137227/0001056404-02-000652.txt
2917,1170620,2002-04-30,INDY MAC ABS INC HOME EQUITY MOR LN AS BK TR SER SPMD 2002-A,https://www.sec.gov/Archives/edgar/data/1170620/0000905148-02-001215.txt
2918,914024,2002-06-26,SHAW GROUP INC,https://www.sec.gov/Archives/edgar/data/914024/0000950134-02-007678.txt
2919,915840,2002-04-15,BEAZER HOMES USA INC,https://www.sec.gov/Archives/edgar/data/915840/0000912057-02-015054.txt
2920,829281,2002-06-14,LEHMAN ABS CORP,https://www.sec.gov/Archives/edgar/data/829281/0000891554-02-003899.txt
2921,1158046,2002-04-23,AIRGAS GREAT LAKES INC,https://www.sec.gov/Archives/edgar/data/1158046/0000804212-02-000015.txt
2922,742686,2002-04-11,TRAVLANG INC,https://www.sec.gov/Archives/edgar/data/742686/0001116502-02-000468.txt
2923,701856,2002-06-07,SAFETY KLEEN CORP/,https://www.sec.gov/Archives/edgar/data/701856/0000701856-02-000023.txt
2924,1007330,2002-05-02,PRG SCHULTZ INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/1007330/0000914062-02-000334.txt
2925,1050743,2002-04-09,PEAPACK GLADSTONE FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1050743/0000927796-02-000061.txt
2926,1141107,2002-06-20,ARRIS GROUP INC,https://www.sec.gov/Archives/edgar/data/1141107/0000950144-02-006775.txt
2927,839947,2002-04-24,CITIBANK SOUTH DAKOTA N A,https://www.sec.gov/Archives/edgar/data/839947/0000839947-02-000087.txt
2928,882590,2002-06-14,NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION,https://www.sec.gov/Archives/edgar/data/882590/0000867961-02-000041.txt
2929,882835,2002-05-17,ROPER INDUSTRIES INC /DE/,https://www.sec.gov/Archives/edgar/data/882835/0000931763-02-001954.txt
2930,912262,2002-05-02,GART SPORTS CO,https://www.sec.gov/Archives/edgar/data/912262/0000912057-02-018035.txt
2931,799197,2002-06-25,INTERACTIVE GAMING & COMMUNICATIONS INC,https://www.sec.gov/Archives/edgar/data/799197/0001019687-02-001234.txt
2932,1097264,2002-06-12,ALLOS THERAPEUTICS INC,https://www.sec.gov/Archives/edgar/data/1097264/0001035704-02-000312.txt
2933,315189,2002-04-03,DEERE & CO,https://www.sec.gov/Archives/edgar/data/315189/0000315189-02-000017.txt
2934,866273,2002-04-11,MATRIX SERVICE CO,https://www.sec.gov/Archives/edgar/data/866273/0000930661-02-001124.txt
2935,1170872,2002-06-13,AMERICREDIT AUTOMOBILE RECEIVABLES TRUST 2002-1,https://www.sec.gov/Archives/edgar/data/1170872/0001104659-02-002787.txt
2936,51644,2002-05-03,INTERPUBLIC GROUP OF COMPANIES INC,https://www.sec.gov/Archives/edgar/data/51644/0000903423-02-000296.txt
2937,943320,2002-05-20,TRUMP HOTELS & CASINO RESORTS INC,https://www.sec.gov/Archives/edgar/data/943320/0000950130-02-003816.txt
2938,805730,2002-04-03,BURNHAM PACIFIC PROPERTIES INC,https://www.sec.gov/Archives/edgar/data/805730/0000912057-02-013480.txt
2939,65100,2002-06-28,MERRILL LYNCH & CO INC,https://www.sec.gov/Archives/edgar/data/65100/0000950130-02-004713.txt
2940,1094651,2002-06-19,KOALA INTERNATIONAL WIRELESS INC,https://www.sec.gov/Archives/edgar/data/1094651/0001161532-02-000064.txt
2941,97142,2002-06-05,TENNESSEE GAS PIPELINE CO,https://www.sec.gov/Archives/edgar/data/97142/0000950129-02-002918.txt
2942,949493,2002-05-14,RESIDENTIAL ACCREDIT LOANS INC,https://www.sec.gov/Archives/edgar/data/949493/0000949493-02-000032.txt
2943,946812,2002-06-25,BEAR STEARNS ASSET BACKED SECURITIES INC,https://www.sec.gov/Archives/edgar/data/946812/0000882377-02-000482.txt
2944,1022222,2002-04-10,LIBERTY SATELLITE & TECHNOLOGY INC,https://www.sec.gov/Archives/edgar/data/1022222/0000912057-02-014424.txt
2945,104918,2002-06-18,AVISTA CORP,https://www.sec.gov/Archives/edgar/data/104918/0000891020-02-000907.txt
2946,927003,2002-04-02,ADVANCED ENERGY INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/927003/0000950134-02-003199.txt
2947,65984,2002-05-01,ENTERGY CORP /DE/,https://www.sec.gov/Archives/edgar/data/65984/0000065984-02-000124.txt
2948,808851,2002-04-29,STRUCTURED ASSET SECURITIES CORP,https://www.sec.gov/Archives/edgar/data/808851/0001162318-02-000043.txt
2949,1137083,2002-04-22,L & L FINANCIAL HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1137083/0001168542-02-000003.txt
2950,1018905,2002-05-31,IMPAC SECURED ASSETS CORP,https://www.sec.gov/Archives/edgar/data/1018905/0001020242-02-000185.txt
2951,1052517,2002-04-05,TRUMP ATLANTIC CITY FUNDING II INC,https://www.sec.gov/Archives/edgar/data/1052517/0000898080-02-000106.txt
2952,1075602,2002-04-05,FIRST NBC CREDIT CARD MASTER TRUST,https://www.sec.gov/Archives/edgar/data/1075602/0000930661-02-001085.txt
2953,1061322,2002-06-10,GLOBAL CROSSING LTD,https://www.sec.gov/Archives/edgar/data/1061322/0000893750-02-000353.txt
2954,884892,2002-05-14,RUSHMORE FINANCIAL GROUP INC,https://www.sec.gov/Archives/edgar/data/884892/0000884892-02-000001.txt
2955,752195,2002-06-14,COMMUNITY BANCSHARES INC /DE/,https://www.sec.gov/Archives/edgar/data/752195/0000950144-02-006551.txt
2956,1063262,2002-06-26,OASIS ENTERTAINMENTS FOURTH MOVIE PROJECT INC,https://www.sec.gov/Archives/edgar/data/1063262/0001104540-02-000191.txt
2957,701853,2002-05-02,BANCORPSOUTH INC,https://www.sec.gov/Archives/edgar/data/701853/0000950144-02-004676.txt
2958,1099391,2002-04-26,RESIDENTIAL ASSET MORTGAGE PRODUCTS INC,https://www.sec.gov/Archives/edgar/data/1099391/0001099391-02-000120.txt
2959,1084141,2002-06-05,BANK OF AMERICA MORT SEC INC MORT PASS THR CERT SER 1999-1,https://www.sec.gov/Archives/edgar/data/1084141/0001071787-02-000463.txt
2960,1092455,2002-04-01,KNOWLEDGE TRANSFER SYSTEMS  INC,https://www.sec.gov/Archives/edgar/data/1092455/0000939802-02-000094.txt
2961,75340,2002-05-17,P&F INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/75340/0000899140-02-000362.txt
2962,1014669,2002-05-28,STERLING CHEMICAL INC,https://www.sec.gov/Archives/edgar/data/1014669/0000950129-02-002785.txt
2963,1078099,2002-04-30,QUEPASA COM INC,https://www.sec.gov/Archives/edgar/data/1078099/0000912057-02-017457.txt
2964,762153,2002-06-17,MORGAN STANLEY DEAN WITTER CAPITAL I INC,https://www.sec.gov/Archives/edgar/data/762153/0000914121-02-000645.txt
2965,791348,2002-06-10,LONE STAR TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/791348/0001104659-02-002770.txt
2966,920749,2002-06-14,RAQUEL INC,https://www.sec.gov/Archives/edgar/data/920749/0001005477-02-002474.txt
2967,878522,2002-05-21,STEWART ENTERPRISES INC,https://www.sec.gov/Archives/edgar/data/878522/0000906280-02-000165.txt
2968,80420,2002-05-29,POWELL INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/80420/0000950129-02-002795.txt
2969,716823,2002-06-21,MILACRON INC,https://www.sec.gov/Archives/edgar/data/716823/0000716823-02-000026.txt
2970,715446,2002-06-12,COPYTELE INC,https://www.sec.gov/Archives/edgar/data/715446/0001157523-02-000514.txt
2971,908517,2002-06-24,BOGEN COMMUNICATIONS INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/908517/0001058217-02-000171.txt
2972,923569,2002-04-15,SEARS CREDIT ACCOUNT MASTER TRUST II,https://www.sec.gov/Archives/edgar/data/923569/0000923569-02-000013.txt
2973,811785,2002-06-13,CITICORP MORTGAGE SECURITIES INC,https://www.sec.gov/Archives/edgar/data/811785/0000839947-02-000104.txt
2974,1041379,2002-04-25,AFC ENTERPRISES INC,https://www.sec.gov/Archives/edgar/data/1041379/0001021408-02-005722.txt
2975,1081766,2002-05-30,NATIONSLINK FUNDING CORP 1999-LTL-1 COMMER LOAN PAS THR CER,https://www.sec.gov/Archives/edgar/data/1081766/0001136999-02-000285.txt
2976,809352,2002-06-21,MISSISSIPPI VALLEY BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/809352/0000950131-02-002452.txt
2977,319687,2002-06-12,CONTINENTAL AIRLINES INC /DE/,https://www.sec.gov/Archives/edgar/data/319687/0000319687-02-000021.txt
2978,1096187,2002-05-09,CLEAN WATER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/1096187/0001108017-02-000390.txt
2979,906410,2002-05-02,CWMBS INC,https://www.sec.gov/Archives/edgar/data/906410/0000905148-02-001257.txt
2980,1089504,2002-06-14,AMERICAN HOME MORTGAGE HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1089504/0000914121-02-000643.txt
2981,12570,2002-05-02,LEXINGTON PRECISION CORP,https://www.sec.gov/Archives/edgar/data/12570/0000901309-02-000148.txt
2982,740260,2002-04-24,VENTAS INC,https://www.sec.gov/Archives/edgar/data/740260/0000950130-02-002876.txt
2983,350199,2002-04-24,CACHE INC,https://www.sec.gov/Archives/edgar/data/350199/0000350199-02-000002.txt
2984,909326,2002-06-12,ASYST TECHNOLOGIES INC /CA/,https://www.sec.gov/Archives/edgar/data/909326/0001012870-02-002690.txt
2985,104819,2002-04-01,WASHINGTON GAS LIGHT CO,https://www.sec.gov/Archives/edgar/data/104819/0000950133-02-001307.txt
2986,1170277,2002-05-07,INDYMAC MBS INC RES AS SEC TR 2002-A3 MO PA TH CE SE 2002-C,https://www.sec.gov/Archives/edgar/data/1170277/0001020242-02-000178.txt
2987,82811,2002-06-27,REGAL BELOIT CORP,https://www.sec.gov/Archives/edgar/data/82811/0000082811-02-000011.txt
2988,1115252,2002-05-23,CNH CAPITAL RECEIVABLES INC,https://www.sec.gov/Archives/edgar/data/1115252/0000902561-02-000268.txt
2989,895334,2002-05-20,WELLS REAL ESTATE FUND VI L P,https://www.sec.gov/Archives/edgar/data/895334/0000931763-02-001997.txt
2990,710182,2002-04-17,TXU US HOLDINGS CO,https://www.sec.gov/Archives/edgar/data/710182/0000950120-02-000226.txt
2991,18532,2002-05-02,CENTEX CORP,https://www.sec.gov/Archives/edgar/data/18532/0000950134-02-004492.txt
2992,1059377,2002-06-17,CORPORATE BOND BACKED CERT TR SER 1998-ADM 1,https://www.sec.gov/Archives/edgar/data/1059377/0001125282-02-002031.txt
2993,824104,2002-05-22,DOMINIX INC,https://www.sec.gov/Archives/edgar/data/824104/0001157523-02-000468.txt
2994,1066797,2002-05-21,SCOTIA PACIFIC CO LLC,https://www.sec.gov/Archives/edgar/data/1066797/0000900421-02-000032.txt
2995,1091596,2002-06-07,CYTOMEDIX INC,https://www.sec.gov/Archives/edgar/data/1091596/0001091596-02-000013.txt
2996,1123337,2002-04-26,ANDRX CORP /DE/,https://www.sec.gov/Archives/edgar/data/1123337/0000950144-02-004381.txt
2997,914713,2002-06-17,MILLS CORP,https://www.sec.gov/Archives/edgar/data/914713/0000912057-02-024499.txt
2998,59558,2002-04-23,LINCOLN NATIONAL CORP,https://www.sec.gov/Archives/edgar/data/59558/0000950168-02-001016.txt
2999,1081290,2002-04-11,REDBACK NETWORKS INC,https://www.sec.gov/Archives/edgar/data/1081290/0001012870-02-001732.txt
3000,715957,2002-09-17,DOMINION RESOURCES INC /VA/,https://www.sec.gov/Archives/edgar/data/715957/0000715957-02-000105.txt
3001,352747,2002-09-20,UNIGENE LABORATORIES INC,https://www.sec.gov/Archives/edgar/data/352747/0000914317-02-001015.txt
3002,1141103,2002-08-08,CROSS COUNTRY INC,https://www.sec.gov/Archives/edgar/data/1141103/0001012975-02-000227.txt
3003,49071,2002-09-10,HUMANA INC,https://www.sec.gov/Archives/edgar/data/49071/0000049071-02-000071.txt
3004,891098,2002-09-16,STERLING BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/891098/0000899243-02-002521.txt
3005,93751,2002-09-19,STATE STREET CORP,https://www.sec.gov/Archives/edgar/data/93751/0000093751-02-000096.txt
3006,1023876,2002-09-09,MANCHESTER TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/1023876/0001023876-02-000021.txt
3007,1071645,2002-09-18,WORLD ACCESS INC /NEW/,https://www.sec.gov/Archives/edgar/data/1071645/0000950144-02-009760.txt
3008,1048477,2002-09-13,BIOMARIN PHARMACEUTICAL INC,https://www.sec.gov/Archives/edgar/data/1048477/0001048477-02-000069.txt
3009,1056757,2002-09-26,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,https://www.sec.gov/Archives/edgar/data/1056757/0000950134-02-011776.txt
3010,859916,2002-08-22,HOLLYWOOD PARTNERS COM INC,https://www.sec.gov/Archives/edgar/data/859916/0001072613-02-001387.txt
3011,885074,2002-08-12,AUTHENTIDATE HOLDING CORP,https://www.sec.gov/Archives/edgar/data/885074/0000950123-02-007681.txt
3012,895040,2002-08-12,EL PASO ENERGY PARTNERS LP,https://www.sec.gov/Archives/edgar/data/895040/0000950129-02-003983.txt
3013,1126975,2002-08-26,WILLIAMS ENERGY PARTNERS L P,https://www.sec.gov/Archives/edgar/data/1126975/0000950134-02-010609.txt
3014,920760,2002-08-12,LENNAR CORP /NEW/,https://www.sec.gov/Archives/edgar/data/920760/0000950123-02-007739.txt
3015,77385,2002-08-08,PEOPLES ENERGY CORP,https://www.sec.gov/Archives/edgar/data/77385/0000077385-02-000033.txt
3016,935497,2002-08-14,MDSI MOBILE DATA SOLUTIONS INC /CAN/,https://www.sec.gov/Archives/edgar/data/935497/0000912282-02-000292.txt
3017,895126,2002-07-01,CHESAPEAKE ENERGY CORP,https://www.sec.gov/Archives/edgar/data/895126/0000895126-02-000045.txt
3018,353191,2002-08-01,NORTH VALLEY BANCORP,https://www.sec.gov/Archives/edgar/data/353191/0001019056-02-000542.txt
3019,934843,2002-07-22,NATIONAL CITY CREDIT CARD MASTER TRUST,https://www.sec.gov/Archives/edgar/data/934843/0000950152-02-005609.txt
3020,913885,2002-08-29,TRIQUINT SEMICONDUCTOR INC,https://www.sec.gov/Archives/edgar/data/913885/0000912057-02-034028.txt
3021,925663,2002-08-08,LUCAS EDUCATIONAL SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/925663/0001010549-02-000454.txt
3022,1020476,2002-09-06,KROLL INC,https://www.sec.gov/Archives/edgar/data/1020476/0000922423-02-000980.txt
3023,720145,2002-08-14,CIPRICO INC,https://www.sec.gov/Archives/edgar/data/720145/0001104659-02-003932.txt
3024,1170071,2002-09-04,SLC STUDENT LOAN ASSET BACKED NOTES SERIES 2002-1,https://www.sec.gov/Archives/edgar/data/1170071/0000950123-02-008650.txt
3025,46601,2002-09-12,HEILIG MEYERS CO,https://www.sec.gov/Archives/edgar/data/46601/0000046601-02-000023.txt
3026,6951,2002-09-06,APPLIED MATERIALS INC /DE,https://www.sec.gov/Archives/edgar/data/6951/0001012870-02-003715.txt
3027,764622,2002-07-25,PINNACLE WEST CAPITAL CORP,https://www.sec.gov/Archives/edgar/data/764622/0000950147-02-000884.txt
